merchant_id,status_conta,status_seller,dias_desde_ativacao,idade_loja_dias,gmv_ultimos_30d,gmv_ultimos_90d,numero_vendas_30d,numero_vendas_90d,usa_nuvem_marketing,usa_nuvem_chat,usa_concorrente
100397,ativo,no-seller,390,1803,0,0,0,0,sim,sim,nao
100398,ativo,tiny-seller,61,417,1479,5110,4,14,nao,nao,nao
100399,ativo,top-seller,770,3169,999694,2480434,1572,3938,nao,nao,nao
100400,ativo,tiny-seller,202,541,1977,5991,7,22,nao,sim,nao
100401,ativo,no-seller,12,307,0,0,0,0,nao,nao,nao
100402,ativo,tiny-seller,451,928,458,1787,2,8,sim,nao,nao
100403,ativo,tiny-seller,241,257,1083,2432,3,7,nao,nao,nao
100404,ativo,no-seller,12,58,0,0,0,0,nao,nao,sim
100405,ativo,no-seller,138,371,0,0,0,0,nao,nao,nao
100406,ativo,no-seller,395,2343,0,0,0,0,nao,nao,nao
100407,ativo,no-seller,544,2211,0,0,0,0,sim,nao,nao
100408,ativo,struggling-seller,33,48,126,378,1,3,nao,nao,nao
100409,ativo,tiny-seller,35,43,1544,3720,6,15,nao,nao,nao
100410,ativo,struggling-seller,67,477,211,428,1,2,nao,nao,nao
100411,ativo,no-seller,34,62,0,0,0,0,nao,sim,nao
100412,ativo,struggling-seller,423,1550,108,477,1,4,nao,nao,nao
100413,ativo,struggling-seller,6,179,84,254,1,3,sim,nao,nao
100414,churnado,small-seller,227,2950,14229,34089,49,126,nao,nao,nao
100415,ativo,tiny-seller,403,1320,2504,6725,9,26,nao,nao,nao
100416,cancelado,no-seller,322,370,0,0,0,0,nao,nao,nao
100417,ativo,tiny-seller,42,235,2182,6662,7,20,nao,nao,nao
100418,ativo,no-seller,29,41,0,0,0,0,nao,nao,nao
100419,ativo,no-seller,728,1191,0,0,0,0,nao,nao,nao
100420,ativo,no-seller,268,333,0,0,0,0,nao,nao,nao
100421,ativo,no-seller,44,707,0,0,0,0,nao,nao,nao
100422,ativo,no-seller,183,2227,0,0,0,0,nao,sim,nao
100423,ativo,medium-seller,46,238,60574,143468,112,271,nao,nao,nao
100424,ativo,no-seller,6,856,0,0,0,0,nao,nao,nao
100425,ativo,tiny-seller,9,52,353,1434,2,8,sim,nao,nao
100426,ativo,struggling-seller,181,1675,486,909,2,4,sim,nao,nao
100427,ativo,no-seller,107,413,0,0,0,0,nao,nao,nao
100428,ativo,struggling-seller,495,3349,578,1191,3,6,sim,nao,nao
100429,ativo,no-seller,59,136,0,0,0,0,nao,nao,sim
100430,trial,struggling-seller,26,92,481,1137,2,5,nao,nao,nao
100431,trial,struggling-seller,291,303,224,1207,1,5,sim,nao,nao
100432,ativo,no-seller,760,1840,0,0,0,0,sim,nao,nao
100433,ativo,struggling-seller,36,38,261,779,2,6,sim,nao,nao
100434,ativo,tiny-seller,161,261,1925,6725,9,29,nao,nao,nao
100435,ativo,no-seller,512,544,0,0,0,0,sim,nao,nao
100436,ativo,no-seller,50,285,0,0,0,0,nao,nao,nao
100437,ativo,struggling-seller,365,496,117,557,1,5,nao,sim,nao
100438,ativo,no-seller,73,152,0,0,0,0,nao,nao,nao
100439,ativo,no-seller,3,222,0,0,0,0,nao,nao,nao
100440,ativo,struggling-seller,180,219,139,457,1,3,nao,sim,nao
100441,ativo,small-seller,706,950,14334,31417,52,120,nao,sim,nao
100442,ativo,no-seller,238,263,0,0,0,0,nao,nao,nao
100443,ativo,no-seller,93,334,0,0,0,0,nao,nao,nao
100444,ativo,no-seller,30,43,0,0,0,0,sim,nao,nao
100445,ativo,no-seller,520,775,0,0,0,0,sim,nao,nao
100446,ativo,struggling-seller,545,1705,287,564,2,4,nao,nao,nao
100447,ativo,no-seller,79,1072,0,0,0,0,nao,nao,nao
100448,ativo,struggling-seller,49,282,109,424,1,4,sim,nao,nao
100449,ativo,struggling-seller,4,30,215,597,2,6,nao,nao,nao
100450,cancelado,no-seller,1,74,0,0,0,0,nao,nao,nao
100451,ativo,no-seller,54,2491,0,0,0,0,sim,nao,nao
100452,ativo,no-seller,27,44,0,0,0,0,nao,nao,nao
100453,ativo,no-seller,678,693,0,0,0,0,sim,nao,nao
100454,ativo,no-seller,147,418,0,0,0,0,nao,nao,nao
100455,ativo,no-seller,498,1325,0,0,0,0,nao,nao,nao
100456,ativo,tiny-seller,712,2161,2277,7297,9,26,nao,nao,nao
100457,ativo,small-seller,34,780,4390,8756,16,35,nao,nao,sim
100458,ativo,no-seller,79,523,0,0,0,0,nao,nao,nao
100459,ativo,small-seller,11,667,9435,31782,26,91,nao,nao,nao
100460,ativo,struggling-seller,586,785,0,167,0,1,nao,nao,nao
100461,ativo,struggling-seller,756,2570,212,387,1,2,nao,nao,nao
100462,ativo,tiny-seller,196,411,1683,4313,6,14,nao,nao,nao
100463,churnado,small-seller,174,182,13244,41917,38,121,nao,sim,nao
100464,ativo,tiny-seller,667,886,1423,3495,6,15,nao,nao,nao
100465,ativo,struggling-seller,69,1113,0,129,0,1,nao,nao,nao
100466,ativo,no-seller,88,3028,0,0,0,0,nao,nao,nao
100467,ativo,struggling-seller,113,3127,249,722,2,6,nao,nao,nao
100468,ativo,no-seller,30,371,0,0,0,0,nao,nao,nao
100469,ativo,medium-seller,100,152,38261,140476,100,333,sim,nao,nao
100470,trial,struggling-seller,0,1035,0,218,0,1,nao,nao,nao
100471,ativo,no-seller,798,2991,0,0,0,0,nao,nao,nao
100472,ativo,struggling-seller,323,391,181,598,2,6,nao,nao,nao
100473,ativo,struggling-seller,43,328,307,896,2,6,nao,nao,nao
100474,churnado,no-seller,172,300,0,0,0,0,nao,sim,nao
100475,ativo,struggling-seller,347,494,190,522,2,5,nao,nao,nao
100476,ativo,no-seller,467,1713,0,0,0,0,nao,nao,sim
100477,ativo,no-seller,630,836,0,0,0,0,nao,nao,nao
100478,ativo,medium-seller,332,1136,45532,155170,87,274,sim,nao,nao
100479,ativo,no-seller,41,2711,0,0,0,0,sim,nao,nao
100480,ativo,no-seller,82,2312,0,0,0,0,sim,nao,sim
100481,ativo,small-seller,413,417,13175,39107,49,132,nao,nao,nao
100482,ativo,tiny-seller,2,312,1339,4356,7,24,nao,nao,nao
100483,ativo,struggling-seller,485,3142,220,418,2,4,sim,nao,nao
100484,ativo,tiny-seller,118,550,1209,2818,4,9,sim,nao,nao
100485,ativo,no-seller,496,520,0,0,0,0,sim,nao,nao
100486,ativo,no-seller,234,348,0,0,0,0,nao,nao,nao
100487,ativo,no-seller,61,1194,0,0,0,0,nao,sim,nao
100488,ativo,tiny-seller,75,169,2896,8330,9,26,nao,nao,nao
100489,ativo,no-seller,126,438,0,0,0,0,nao,nao,nao
100490,ativo,medium-seller,5,2602,132996,304769,237,578,nao,nao,nao
100491,trial,struggling-seller,135,2948,131,433,1,3,nao,nao,nao
100492,ativo,tiny-seller,237,344,3499,10352,9,29,nao,nao,nao
100493,ativo,small-seller,56,1395,12227,42968,27,96,sim,nao,nao
100494,cancelado,no-seller,61,89,0,0,0,0,nao,nao,nao
100495,ativo,tiny-seller,328,1525,1920,4968,7,18,nao,nao,nao
100496,ativo,no-seller,709,1115,0,0,0,0,nao,nao,sim
100497,ativo,no-seller,22,69,0,0,0,0,nao,nao,nao
100498,ativo,struggling-seller,209,574,427,1180,2,5,nao,sim,nao
100499,ativo,struggling-seller,296,296,204,567,1,3,nao,nao,nao
100500,ativo,no-seller,151,2054,0,0,0,0,nao,nao,nao
100501,ativo,struggling-seller,44,234,329,1054,2,6,nao,sim,nao
100502,ativo,no-seller,166,680,0,0,0,0,nao,nao,sim
100503,churnado,tiny-seller,327,2926,1718,3449,5,11,nao,nao,nao
100504,ativo,no-seller,749,1180,0,0,0,0,nao,sim,nao
100505,ativo,no-seller,225,909,0,0,0,0,nao,sim,sim
100506,ativo,struggling-seller,71,171,78,152,1,2,nao,nao,nao
100507,ativo,tiny-seller,190,343,744,1637,3,7,nao,nao,nao
100508,ativo,small-seller,75,106,15376,41692,43,107,nao,nao,nao
100509,ativo,struggling-seller,140,1495,104,210,1,2,sim,sim,nao
100510,churnado,tiny-seller,294,523,2926,8598,7,20,nao,nao,nao
100511,ativo,medium-seller,382,1867,99195,338857,217,675,nao,nao,nao
100512,ativo,no-seller,78,984,0,0,0,0,nao,nao,nao
100513,ativo,tiny-seller,323,690,1489,5448,8,28,nao,nao,nao
100514,ativo,no-seller,192,590,0,0,0,0,nao,nao,nao
100515,churnado,tiny-seller,719,1284,1188,4007,3,10,nao,nao,nao
100516,ativo,no-seller,121,1439,0,0,0,0,nao,nao,nao
100517,ativo,no-seller,10,100,0,0,0,0,nao,nao,nao
100518,trial,no-seller,100,443,0,0,0,0,sim,nao,nao
100519,ativo,no-seller,16,200,0,0,0,0,nao,sim,sim
100520,ativo,struggling-seller,204,814,196,371,1,2,nao,nao,sim
100521,ativo,tiny-seller,196,651,2334,5987,6,16,nao,nao,nao
100522,ativo,medium-seller,263,430,51943,161843,118,384,sim,nao,nao
100523,ativo,struggling-seller,454,1172,162,346,1,2,nao,nao,nao
100524,ativo,struggling-seller,18,72,172,677,1,4,nao,nao,nao
100525,ativo,no-seller,595,1288,0,0,0,0,nao,nao,nao
100526,churnado,no-seller,414,1088,0,0,0,0,nao,nao,nao
100527,ativo,no-seller,236,559,0,0,0,0,nao,nao,sim
100528,ativo,no-seller,183,1134,0,0,0,0,nao,nao,nao
100529,ativo,no-seller,66,67,0,0,0,0,nao,nao,nao
100530,ativo,no-seller,87,209,0,0,0,0,nao,nao,sim
100531,ativo,large-seller,121,2316,223529,561252,488,1143,nao,nao,nao
100532,ativo,struggling-seller,552,562,324,770,2,5,nao,sim,nao
100533,ativo,no-seller,597,1811,0,0,0,0,sim,nao,nao
100534,ativo,no-seller,179,325,0,0,0,0,sim,nao,nao
100535,ativo,no-seller,312,1176,0,0,0,0,sim,nao,nao
100536,ativo,struggling-seller,263,428,236,512,2,4,nao,nao,nao
100537,ativo,no-seller,372,900,0,0,0,0,nao,nao,nao
100538,churnado,no-seller,219,2088,0,0,0,0,nao,sim,nao
100539,ativo,no-seller,94,1431,0,0,0,0,nao,nao,nao
100540,ativo,struggling-seller,437,657,125,263,1,2,nao,nao,nao
100541,ativo,struggling-seller,191,621,390,901,2,5,nao,nao,sim
100542,ativo,no-seller,175,188,0,0,0,0,nao,nao,nao
100543,ativo,small-seller,422,966,5088,16337,19,65,nao,nao,nao
100544,ativo,no-seller,17,120,0,0,0,0,sim,nao,nao
100545,ativo,struggling-seller,46,49,501,968,2,4,nao,nao,nao
100546,ativo,no-seller,512,764,0,0,0,0,nao,nao,nao
100547,churnado,small-seller,23,199,8039,19248,27,61,sim,nao,nao
100548,ativo,tiny-seller,34,56,962,3482,5,18,nao,nao,nao
100549,ativo,no-seller,55,1414,0,0,0,0,nao,nao,nao
100550,ativo,no-seller,371,3035,0,0,0,0,nao,nao,nao
100551,ativo,no-seller,25,33,0,0,0,0,nao,nao,nao
100552,churnado,tiny-seller,220,248,1859,4100,5,12,nao,nao,nao
100553,ativo,small-seller,164,1880,17046,41444,48,120,nao,nao,nao
100554,trial,no-seller,42,258,0,0,0,0,sim,nao,nao
100555,ativo,struggling-seller,76,100,295,924,2,6,sim,nao,nao
100556,ativo,tiny-seller,21,763,648,2314,2,7,nao,nao,sim
100557,ativo,medium-seller,91,91,140021,313820,291,689,nao,nao,nao
100558,ativo,struggling-seller,289,3443,590,1212,3,6,nao,nao,sim
100559,ativo,no-seller,703,1197,0,0,0,0,nao,nao,nao
100560,ativo,no-seller,53,725,0,0,0,0,nao,nao,nao
100561,cancelado,small-seller,612,3128,14503,32114,54,121,nao,nao,nao
100562,churnado,small-seller,40,101,13474,31298,48,121,nao,nao,nao
100563,ativo,no-seller,84,267,0,0,0,0,nao,nao,nao
100564,ativo,tiny-seller,450,1052,434,1158,3,8,nao,nao,nao
100565,ativo,no-seller,151,1318,0,0,0,0,sim,sim,nao
100566,ativo,no-seller,279,603,0,0,0,0,nao,nao,nao
100567,cancelado,no-seller,184,1558,0,0,0,0,nao,sim,nao
100568,ativo,small-seller,7,41,7073,19948,28,81,nao,nao,nao
100569,ativo,struggling-seller,374,484,515,1531,2,6,nao,sim,nao
100570,ativo,tiny-seller,10,388,1460,4471,4,13,nao,nao,nao
100571,ativo,tiny-seller,501,612,1919,5844,7,21,sim,nao,nao
100572,ativo,struggling-seller,63,117,181,837,1,5,nao,nao,nao
100573,ativo,no-seller,6,50,0,0,0,0,nao,nao,nao
100574,ativo,tiny-seller,299,322,415,1197,3,9,nao,nao,nao
100575,ativo,tiny-seller,95,303,1072,3729,4,13,nao,nao,nao
100576,churnado,struggling-seller,369,553,376,1031,2,6,nao,nao,nao
100577,ativo,no-seller,551,938,0,0,0,0,nao,nao,nao
100578,ativo,no-seller,19,125,0,0,0,0,nao,nao,nao
100579,trial,no-seller,75,190,0,0,0,0,nao,nao,sim
100580,trial,struggling-seller,425,1287,219,844,1,4,nao,nao,nao
100581,ativo,no-seller,32,270,0,0,0,0,nao,nao,nao
100582,ativo,struggling-seller,459,1010,343,949,2,6,nao,nao,nao
100583,ativo,struggling-seller,213,374,402,1211,2,6,sim,nao,nao
100584,ativo,small-seller,240,569,7234,19426,20,57,nao,sim,nao
100585,ativo,no-seller,363,3424,0,0,0,0,nao,nao,nao
100586,ativo,tiny-seller,618,2265,2088,5201,11,28,nao,sim,nao
100587,ativo,no-seller,26,92,0,0,0,0,nao,nao,nao
100588,ativo,struggling-seller,101,1379,218,411,1,2,nao,nao,sim
100589,ativo,tiny-seller,125,330,1586,3478,5,11,nao,nao,nao
100590,ativo,struggling-seller,71,623,0,155,0,1,nao,nao,nao
100591,ativo,medium-seller,348,422,81720,298704,200,717,nao,nao,nao
100592,ativo,no-seller,207,308,0,0,0,0,nao,nao,sim
100593,ativo,no-seller,129,1314,0,0,0,0,nao,nao,nao
100594,ativo,no-seller,81,302,0,0,0,0,sim,nao,nao
100595,ativo,tiny-seller,216,256,993,3967,6,23,nao,nao,nao
100596,ativo,large-seller,642,749,377737,957017,563,1432,nao,nao,nao
100597,ativo,no-seller,54,79,0,0,0,0,nao,sim,sim
100598,ativo,no-seller,189,471,0,0,0,0,nao,nao,nao
100599,ativo,small-seller,651,804,13951,41241,29,85,nao,nao,nao
100600,ativo,no-seller,10,44,0,0,0,0,nao,nao,nao
100601,ativo,no-seller,73,94,0,0,0,0,nao,nao,nao
100602,ativo,no-seller,7,244,0,0,0,0,nao,nao,nao
100603,ativo,small-seller,220,2389,5225,13062,20,54,nao,nao,nao
100604,ativo,tiny-seller,471,594,1576,3799,9,21,sim,nao,nao
100605,ativo,no-seller,3,125,0,0,0,0,nao,nao,nao
100606,ativo,no-seller,197,732,0,0,0,0,nao,nao,nao
100607,churnado,struggling-seller,514,1471,0,107,0,1,nao,nao,nao
100608,ativo,tiny-seller,27,40,938,3943,3,12,sim,nao,nao
100609,ativo,struggling-seller,13,282,186,593,2,6,nao,nao,nao
100610,ativo,no-seller,7,90,0,0,0,0,nao,nao,sim
100611,trial,struggling-seller,19,2602,190,533,1,3,nao,nao,nao
100612,ativo,no-seller,108,193,0,0,0,0,nao,nao,sim
100613,ativo,medium-seller,668,920,56361,147474,121,322,nao,sim,nao
100614,ativo,no-seller,62,382,0,0,0,0,nao,nao,nao
100615,ativo,no-seller,325,594,0,0,0,0,nao,nao,nao
100616,churnado,struggling-seller,169,221,127,352,1,3,nao,nao,nao
100617,ativo,tiny-seller,664,675,1844,4659,11,27,sim,nao,nao
100618,trial,no-seller,455,2812,0,0,0,0,sim,nao,nao
100619,ativo,struggling-seller,77,145,266,728,2,6,nao,sim,nao
100620,ativo,no-seller,144,147,0,0,0,0,nao,nao,nao
100621,ativo,tiny-seller,72,98,1813,4899,5,14,nao,sim,nao
100622,ativo,struggling-seller,330,2114,351,772,2,4,nao,nao,nao
100623,ativo,no-seller,25,2316,0,0,0,0,nao,nao,nao
100624,churnado,small-seller,84,149,6486,16489,29,70,nao,nao,nao
100625,ativo,struggling-seller,18,185,341,797,2,5,sim,nao,nao
100626,ativo,no-seller,67,939,0,0,0,0,sim,sim,sim
100627,ativo,no-seller,420,908,0,0,0,0,nao,nao,nao
100628,trial,no-seller,635,1722,0,0,0,0,nao,nao,nao
100629,ativo,no-seller,98,286,0,0,0,0,sim,sim,nao
100630,ativo,tiny-seller,129,2519,1468,5567,7,27,nao,nao,nao
100631,ativo,struggling-seller,60,110,170,505,1,3,sim,nao,nao
100632,ativo,no-seller,24,63,0,0,0,0,nao,nao,nao
100633,ativo,no-seller,343,786,0,0,0,0,nao,nao,nao
100634,ativo,tiny-seller,14,49,1035,2477,3,7,nao,nao,sim
100635,trial,no-seller,145,719,0,0,0,0,nao,nao,nao
100636,ativo,no-seller,12,43,0,0,0,0,nao,nao,nao
100637,ativo,tiny-seller,50,193,453,1682,2,7,nao,nao,nao
100638,ativo,struggling-seller,638,1745,225,884,1,4,nao,nao,sim
100639,ativo,no-seller,152,668,0,0,0,0,nao,sim,nao
100640,ativo,tiny-seller,500,3140,1881,5016,5,13,nao,nao,nao
100641,ativo,no-seller,485,3007,0,0,0,0,nao,nao,nao
100642,ativo,no-seller,51,169,0,0,0,0,nao,nao,nao
100643,ativo,no-seller,107,118,0,0,0,0,nao,nao,nao
100644,ativo,no-seller,298,317,0,0,0,0,sim,nao,nao
100645,ativo,no-seller,254,339,0,0,0,0,nao,nao,nao
100646,ativo,struggling-seller,42,327,183,584,1,3,nao,nao,nao
100647,ativo,struggling-seller,180,223,496,1173,2,5,nao,nao,nao
100648,ativo,no-seller,152,612,0,0,0,0,nao,nao,nao
100649,ativo,no-seller,565,812,0,0,0,0,nao,nao,nao
100650,ativo,no-seller,106,142,0,0,0,0,nao,nao,nao
100651,ativo,struggling-seller,94,98,0,178,0,1,nao,nao,sim
100652,ativo,medium-seller,581,3431,98088,271738,269,738,nao,sim,nao
100653,ativo,no-seller,500,1180,0,0,0,0,sim,nao,nao
100654,ativo,no-seller,134,241,0,0,0,0,sim,sim,nao
100655,ativo,tiny-seller,80,408,903,2829,3,10,nao,nao,nao
100656,ativo,no-seller,469,1304,0,0,0,0,nao,sim,nao
100657,ativo,no-seller,538,1798,0,0,0,0,nao,nao,nao
100658,ativo,no-seller,58,75,0,0,0,0,nao,nao,nao
100659,ativo,tiny-seller,425,2085,1215,3745,5,14,nao,nao,nao
100660,ativo,struggling-seller,46,62,531,1508,2,6,nao,nao,nao
100661,ativo,no-seller,691,983,0,0,0,0,nao,nao,nao
100662,ativo,no-seller,7,34,0,0,0,0,nao,nao,nao
100663,ativo,no-seller,31,70,0,0,0,0,nao,nao,nao
100664,ativo,no-seller,621,2004,0,0,0,0,sim,nao,nao
100665,ativo,no-seller,693,1540,0,0,0,0,nao,nao,nao
100666,ativo,small-seller,452,660,15771,45269,41,120,sim,nao,nao
100667,ativo,small-seller,4,152,14176,32942,35,84,nao,sim,nao
100668,ativo,no-seller,639,941,0,0,0,0,nao,nao,nao
100669,ativo,no-seller,88,324,0,0,0,0,sim,nao,sim
100670,ativo,no-seller,285,1054,0,0,0,0,nao,nao,sim
100671,ativo,no-seller,104,848,0,0,0,0,nao,nao,nao
100672,ativo,no-seller,41,77,0,0,0,0,nao,nao,nao
100673,churnado,struggling-seller,162,291,327,894,2,6,nao,nao,nao
100674,ativo,struggling-seller,634,1506,0,102,0,1,nao,nao,nao
100675,ativo,tiny-seller,424,632,3853,7897,12,27,nao,nao,nao
100676,ativo,struggling-seller,1,138,0,200,0,1,nao,nao,sim
100677,ativo,no-seller,250,1327,0,0,0,0,nao,nao,nao
100678,ativo,medium-seller,123,153,30657,100317,65,232,nao,nao,nao
100679,ativo,small-seller,137,251,5212,15616,16,50,nao,nao,sim
100680,ativo,struggling-seller,207,349,253,933,1,4,nao,nao,nao
100681,ativo,no-seller,739,2596,0,0,0,0,nao,nao,nao
100682,ativo,no-seller,217,366,0,0,0,0,nao,nao,sim
100683,ativo,struggling-seller,714,1127,583,1293,3,6,nao,nao,nao
100684,ativo,struggling-seller,530,2490,267,511,1,2,nao,nao,nao
100685,ativo,struggling-seller,146,1736,183,529,1,3,nao,nao,nao
100686,ativo,no-seller,202,1246,0,0,0,0,nao,nao,nao
100687,ativo,no-seller,46,153,0,0,0,0,nao,nao,nao
100688,ativo,no-seller,111,2595,0,0,0,0,nao,nao,nao
100689,ativo,no-seller,299,304,0,0,0,0,nao,nao,nao
100690,trial,no-seller,681,3002,0,0,0,0,nao,nao,sim
100691,ativo,no-seller,779,862,0,0,0,0,nao,nao,nao
100692,ativo,no-seller,351,1150,0,0,0,0,nao,nao,nao
100693,ativo,no-seller,22,57,0,0,0,0,nao,nao,sim
100694,ativo,no-seller,142,1983,0,0,0,0,sim,nao,nao
100695,churnado,tiny-seller,115,196,3419,10821,8,26,nao,nao,nao
100696,ativo,no-seller,83,549,0,0,0,0,nao,nao,nao
100697,ativo,struggling-seller,102,1225,310,929,2,6,sim,nao,nao
100698,cancelado,no-seller,118,2451,0,0,0,0,nao,nao,nao
100699,ativo,small-seller,108,1227,18356,43875,33,86,nao,nao,nao
100700,ativo,no-seller,340,1724,0,0,0,0,nao,nao,nao
100701,ativo,struggling-seller,195,354,348,995,2,6,nao,nao,nao
100702,ativo,tiny-seller,590,2990,2018,4763,12,30,nao,nao,nao
100703,ativo,struggling-seller,74,499,247,727,1,3,nao,nao,nao
100704,cancelado,struggling-seller,220,535,270,572,2,4,nao,nao,nao
100705,ativo,struggling-seller,208,250,410,1346,2,6,nao,nao,nao
100706,ativo,struggling-seller,41,79,482,1116,2,5,nao,nao,nao
100707,ativo,no-seller,104,2131,0,0,0,0,nao,nao,nao
100708,churnado,no-seller,57,2026,0,0,0,0,sim,nao,nao
100709,ativo,medium-seller,607,1025,88479,194976,262,595,nao,nao,nao
100710,ativo,tiny-seller,665,2197,2084,6254,7,19,nao,nao,nao
100711,ativo,tiny-seller,123,136,2126,6132,9,27,nao,nao,nao
100712,ativo,no-seller,551,1995,0,0,0,0,nao,nao,nao
100713,ativo,medium-seller,185,2461,28989,91520,101,335,sim,nao,nao
100714,churnado,no-seller,673,3236,0,0,0,0,sim,nao,nao
100715,ativo,tiny-seller,455,1059,944,3252,3,11,nao,nao,nao
100716,ativo,medium-seller,221,859,80565,216520,177,518,nao,nao,nao
100717,ativo,struggling-seller,162,217,440,1248,2,6,nao,nao,nao
100718,ativo,struggling-seller,416,1159,0,127,0,1,nao,nao,nao
100719,ativo,struggling-seller,602,2279,87,333,1,4,nao,nao,nao
100720,ativo,struggling-seller,412,2332,200,737,1,4,nao,nao,nao
100721,ativo,no-seller,224,493,0,0,0,0,nao,nao,nao
100722,ativo,no-seller,234,2865,0,0,0,0,nao,nao,nao
100723,ativo,no-seller,10,75,0,0,0,0,sim,nao,sim
100724,ativo,no-seller,126,235,0,0,0,0,nao,sim,nao
100725,ativo,small-seller,63,104,9349,37967,24,96,nao,nao,nao
100726,ativo,small-seller,540,3490,14865,52985,31,118,nao,nao,nao
100727,ativo,no-seller,86,89,0,0,0,0,nao,nao,nao
100728,ativo,no-seller,54,244,0,0,0,0,sim,nao,nao
100729,ativo,small-seller,527,3042,17887,62857,42,136,nao,nao,nao
100730,trial,no-seller,135,150,0,0,0,0,nao,nao,nao
100731,ativo,no-seller,231,1049,0,0,0,0,nao,nao,nao
100732,ativo,struggling-seller,112,217,368,1215,2,6,nao,nao,nao
100733,ativo,no-seller,272,537,0,0,0,0,sim,nao,nao
100734,ativo,no-seller,799,1473,0,0,0,0,nao,nao,nao
100735,ativo,no-seller,13,87,0,0,0,0,nao,nao,nao
100736,trial,struggling-seller,53,54,157,449,1,3,nao,nao,nao
100737,ativo,struggling-seller,439,1087,165,355,1,2,sim,nao,nao
100738,ativo,no-seller,12,37,0,0,0,0,sim,sim,nao
100739,ativo,struggling-seller,86,180,149,617,1,4,sim,sim,sim
100740,ativo,no-seller,103,522,0,0,0,0,nao,nao,nao
100741,ativo,no-seller,699,1097,0,0,0,0,nao,nao,nao
100742,ativo,no-seller,541,1625,0,0,0,0,nao,nao,nao
100743,ativo,no-seller,80,84,0,0,0,0,nao,nao,nao
100744,ativo,struggling-seller,114,144,0,99,0,1,nao,nao,nao
100745,ativo,small-seller,374,3214,8586,31654,25,88,nao,nao,nao
100746,ativo,medium-seller,101,144,78476,248977,217,657,nao,nao,nao
100747,ativo,small-seller,466,1694,6214,24919,25,95,sim,nao,nao
100748,ativo,no-seller,657,1694,0,0,0,0,nao,nao,nao
100749,ativo,struggling-seller,377,961,95,268,1,3,nao,nao,nao
100750,ativo,medium-seller,597,673,29204,89084,88,259,nao,nao,nao
100751,ativo,no-seller,444,1366,0,0,0,0,nao,nao,sim
100752,ativo,no-seller,193,2178,0,0,0,0,nao,nao,nao
100753,ativo,no-seller,403,2358,0,0,0,0,nao,nao,nao
100754,ativo,no-seller,412,1006,0,0,0,0,sim,nao,nao
100755,ativo,struggling-seller,10,355,0,197,0,1,nao,nao,nao
100756,ativo,no-seller,207,1261,0,0,0,0,sim,nao,nao
100757,ativo,no-seller,249,537,0,0,0,0,sim,nao,nao
100758,ativo,tiny-seller,37,82,1214,3211,4,10,nao,nao,nao
100759,ativo,no-seller,28,128,0,0,0,0,nao,nao,nao
100760,ativo,no-seller,43,329,0,0,0,0,nao,nao,nao
100761,ativo,struggling-seller,153,1140,409,1135,2,6,nao,nao,nao
100762,churnado,tiny-seller,18,111,1799,7086,5,19,sim,nao,nao
100763,ativo,no-seller,616,3189,0,0,0,0,nao,nao,nao
100764,ativo,no-seller,254,421,0,0,0,0,nao,nao,nao
100765,ativo,no-seller,539,1295,0,0,0,0,nao,nao,nao
100766,ativo,no-seller,1,31,0,0,0,0,nao,nao,nao
100767,ativo,small-seller,71,330,8359,22797,27,68,nao,nao,nao
100768,ativo,no-seller,6,55,0,0,0,0,nao,sim,nao
100769,ativo,no-seller,40,336,0,0,0,0,nao,sim,nao
100770,ativo,tiny-seller,143,517,2412,9919,8,30,nao,nao,nao
100771,ativo,no-seller,232,430,0,0,0,0,nao,nao,nao
100772,ativo,struggling-seller,80,430,236,674,1,3,nao,nao,nao
100773,ativo,no-seller,389,994,0,0,0,0,sim,nao,nao
